merchan_id,avg_amount_days,transaction_amount,is_declined,number_declines_days,foreign_transaction,high_risk_countries,daily_chbk_avg_amt,6m_avg_chbk_amt,6m_chbk_freq,is_fradulent
6511919222,238.2450816,10482.78359,no,6,yes,yes,0,0,0,fraudulent
6185520943,373.7673164,9717.950226,no,6,no,no,0,0,0,non-fraudulent
4908777390,347.528716,9035.746616,no,6,yes,no,0,0,0,non-fraudulent
5273141204,641.7271777,8984.180488,no,6,no,no,0,0,0,non-fraudulent
4942934901,377.3526294,8679.110476,no,6,no,no,0,0,0,non-fraudulent
3589352375,484.5259883,8236.941801,no,6,no,no,0,0,0,non-fraudulent
6138117147,268.330672,7781.589488,no,6,no,no,0,0,0,non-fraudulent
5811420020,122.1290163,7327.740978,no,6,yes,yes,0,0,0,fraudulent
3651916813,755.5034884,6799.531396,no,6,no,no,0,0,0,non-fraudulent
5897070149,401.3528479,6421.645566,no,6,no,no,0,0,0,non-fraudulent
3474413225,567.4378159,6241.815975,no,6,no,no,0,0,0,non-fraudulent
3981178312,334.0482992,6012.869386,no,6,no,no,0,0,0,non-fraudulent
5994418857,389.4738641,5452.634097,no,6,no,no,0,0,0,non-fraudulent
3954523507,851.2575795,5107.545477,no,6,no,no,0,0,0,non-fraudulent
5908634612,919.7619086,4598.809543,no,6,no,no,0,0,0,non-fraudulent
6635848076,254.3104324,4577.587783,no,6,no,no,0,0,0,non-fraudulent
6468995388,736.0291264,4416.174758,no,6,no,no,0,0,0,non-fraudulent
5215789667,193.2739131,4252.026088,no,6,no,no,0,0,0,non-fraudulent
6151687779,688.2581292,4129.548775,no,6,yes,no,0,0,0,non-fraudulent
4482425234,163.2326675,3917.58402,no,6,no,no,0,0,0,non-fraudulent
3845584393,206.8344243,3723.019637,no,6,no,no,0,0,0,non-fraudulent
6619030744,306.1508633,3673.81036,no,6,no,no,0,0,0,non-fraudulent
4204179082,522.364572,3656.552004,no,6,no,no,0,0,0,non-fraudulent
5525905631,451.4291253,3611.433002,no,6,no,no,0,0,0,non-fraudulent
5428164388,182.1339083,3460.544258,no,6,no,no,0,0,0,non-fraudulent
3943474211,218.107283,3271.609245,no,6,no,no,0,0,0,non-fraudulent
5574331217,210.5474907,3158.212361,no,6,no,no,0,0,0,non-fraudulent
3708889491,389.5537416,3116.429933,no,6,no,no,0,0,0,non-fraudulent
4982080293,217.9660855,3051.525197,no,6,no,no,0,0,0,non-fraudulent
5058916137,503.7750617,3022.65037,no,6,no,no,0,0,0,non-fraudulent
4605234705,278.409644,2784.09644,no,6,yes,no,0,0,0,non-fraudulent
5615270704,126.3353243,2779.377135,no,6,yes,no,0,0,0,non-fraudulent
3923664582,869.7311365,2609.19341,no,6,no,no,0,0,0,non-fraudulent
3657008341,53.18771869,2553.010497,no,6,yes,no,0,0,0,fraudulent
5513941147,128.0787809,2305.418056,no,6,no,no,0,0,0,non-fraudulent
5898299321,389.0008474,1945.004237,no,6,no,no,0,0,0,non-fraudulent
3372853708,73.02885368,1752.692488,no,6,no,no,0,0,0,non-fraudulent
5463058900,122.8653348,1720.114687,no,6,no,no,0,0,0,non-fraudulent
4775431988,213.5708592,1708.566874,no,6,no,no,0,0,0,non-fraudulent
6339323177,781.8714353,1563.742871,no,6,no,no,0,0,0,non-fraudulent
4820185403,249.6384758,1497.830855,no,6,no,no,0,0,0,non-fraudulent
4429621234,708.9143769,1417.828754,no,6,no,no,0,0,0,non-fraudulent
4881663943,679.4976431,679.4976431,no,6,yes,no,0,0,0,non-fraudulent
3444574612,67.69839344,676.9839344,no,6,no,no,0,0,0,non-fraudulent
5862466488,38.57829463,385.7829463,no,6,no,no,0,0,0,non-fraudulent
5734233965,24.95601486,324.4281932,no,6,no,no,0,0,0,non-fraudulent
6514902255,9.919197533,257.8991359,no,6,yes,yes,0,0,0,fraudulent
6552074738,920.4157218,0,no,6,no,no,0,0,0,non-fraudulent
4770897222,683.8970056,0,no,6,no,no,0,0,0,non-fraudulent
4716163260,971.6299871,56354.53925,no,5,yes,yes,0,0,0,fraudulent
5499666666,826.6331531,42984.92396,no,5,yes,yes,0,0,0,fraudulent
4327113971,926.0312574,41671.40658,no,5,yes,yes,0,0,0,fraudulent
6118190038,862.8380502,41416.22641,no,5,yes,no,0,0,0,fraudulent
3799132406,780.3223403,39016.11702,no,5,yes,yes,0,0,0,fraudulent
4024505715,656.2025117,37403.54317,no,5,yes,yes,0,0,0,fraudulent
5331771857,674.7817162,35088.64924,no,5,yes,no,0,0,0,fraudulent
5076373986,688.9080072,33756.49235,no,5,yes,no,0,0,0,fraudulent
5631261207,697.0536989,30670.36275,no,5,yes,yes,0,0,0,fraudulent
3875188381,933.1631705,28928.05829,no,5,yes,no,0,0,0,fraudulent
5063944744,521.4180425,28677.99234,no,5,yes,yes,0,0,0,fraudulent
4018645384,580.9745696,28467.75391,no,5,yes,yes,0,0,0,fraudulent
5037840894,509.1908935,28005.49914,no,5,yes,no,0,0,0,fraudulent
3706361915,723.1415323,22417.3875,no,5,yes,no,0,0,0,fraudulent
3764558156,464.2802182,21356.89004,no,5,yes,no,0,0,0,fraudulent
5863189919,640.7230528,21143.86074,no,5,yes,no,0,0,0,fraudulent
6113460690,958.3417878,21083.51933,no,5,no,no,0,0,0,non-fraudulent
3856955720,810.4856122,20262.14031,no,5,yes,yes,0,0,0,fraudulent
5054473235,353.7778362,19104.00315,no,5,yes,no,0,0,0,fraudulent
5884529995,705.1993256,19040.38179,no,5,yes,yes,0,0,0,fraudulent
5573978043,996.1517608,18926.88346,no,5,no,no,0,0,0,non-fraudulent
6652925666,780.2365041,18725.6761,no,5,no,no,0,0,0,non-fraudulent
4854759962,843.3698769,18554.13729,no,5,no,no,0,0,0,non-fraudulent
5063391386,896.5596267,17931.19253,no,5,no,no,0,0,0,non-fraudulent
5869315272,592.8263199,17784.7896,no,5,yes,no,0,0,0,fraudulent
3559232671,650.6815211,16917.71955,no,5,no,no,0,0,0,non-fraudulent
6114470999,872.8715956,16584.56032,no,5,no,no,0,0,0,non-fraudulent
6099945108,628.3448223,16336.96538,no,5,yes,no,0,0,0,non-fraudulent
3930625457,671.2096235,14766.61172,no,5,no,no,0,0,0,non-fraudulent
6347291796,411.2015311,14392.05359,no,5,yes,no,0,0,0,fraudulent
5439431588,534.7917778,13904.58622,no,5,yes,yes,0,0,0,fraudulent
5837590788,596.9147366,13729.03894,no,5,no,no,0,0,0,non-fraudulent
4581737959,570.7143877,11985.00214,no,5,no,no,0,0,0,non-fraudulent
6182785599,767.1325576,10739.85581,no,5,no,no,0,0,0,non-fraudulent
4045171059,634.751585,9521.273775,no,5,no,no,0,0,0,non-fraudulent
4429628423,788.931307,9467.175684,no,5,yes,no,0,0,0,non-fraudulent
5731899252,727.0086514,9451.112468,no,5,no,no,0,0,0,non-fraudulent
5168397202,374.110437,8978.650488,no,5,yes,no,0,0,0,non-fraudulent
5796240735,500.3304526,8505.617694,no,5,yes,no,0,0,0,non-fraudulent
5763178244,702.4076784,8428.892141,no,5,yes,no,0,0,0,non-fraudulent
5031373379,276.6084992,7468.429478,no,5,no,no,0,0,0,non-fraudulent
3379286495,258.4302829,7236.047921,no,5,no,no,0,0,0,non-fraudulent
3964604570,248.4369944,7204.672838,no,5,yes,yes,0,0,0,fraudulent
6265569646,324.9310892,7148.483962,no,5,no,no,0,0,0,non-fraudulent
4746002023,300.9848671,6922.651943,no,5,no,no,0,0,0,non-fraudulent
5979395968,509.8118914,6627.554588,no,5,no,no,0,0,0,non-fraudulent
6139438529,933.6851354,6535.795948,no,5,no,no,0,0,0,non-fraudulent
6493991136,239.6678163,6231.363224,no,5,no,no,0,0,0,non-fraudulent
4604181296,254.1885271,6100.52465,no,5,no,no,0,0,0,non-fraudulent
3808008068,866.068007,6062.476049,no,5,no,no,0,0,0,non-fraudulent
3881405281,232.9634214,6057.048956,no,5,no,no,0,0,0,non-fraudulent
4041092874,242.175129,5812.203096,no,5,no,no,0,0,0,non-fraudulent
5224070838,108.2845499,5197.658395,no,5,yes,yes,0,0,0,fraudulent
5436781051,204.4915452,5112.28863,no,5,yes,yes,0,0,0,fraudulent
4685307221,702.2543681,4915.780577,no,5,yes,no,0,0,0,non-fraudulent
3160041896,185.5,4823,yes,5,no,no,0,0,0,fraudulent
5646455022,129.2911425,4525.189988,no,5,yes,yes,0,0,0,fraudulent
4764683893,739.5138263,4437.082958,no,5,no,no,0,0,0,non-fraudulent
5267300379,880.3143529,4401.571765,no,5,no,no,0,0,0,non-fraudulent
3160040998,100,4300,no,5,yes,yes,0,0,0,fraudulent
3514946201,168.1831738,4204.579345,no,5,no,no,0,0,0,non-fraudulent
4062578099,205.5083867,3493.642574,no,5,no,no,0,0,0,non-fraudulent
5381497249,775.0578919,3100.231568,no,5,no,no,0,0,0,non-fraudulent
3160040998,100,3000,no,5,yes,yes,0,0,0,fraudulent
6625814755,105.1424885,2943.989678,no,5,no,no,0,0,0,non-fraudulent
3364840542,36.91948763,2141.330283,no,5,yes,yes,0,0,0,fraudulent
4685081016,203.9832406,2039.832406,no,5,no,no,0,0,0,non-fraudulent
5027920308,378.4951729,1892.475865,no,5,no,no,0,0,0,non-fraudulent
4119681952,812.4080379,1624.816076,no,5,no,no,0,0,0,non-fraudulent
4444228573,226.3986963,1584.790874,no,5,yes,no,0,0,0,non-fraudulent
4225921989,58.50421659,1521.109631,no,5,yes,yes,0,0,0,fraudulent
4897813560,61.69317854,1480.636285,no,5,no,no,0,0,0,non-fraudulent
5690658240,272.1838551,1360.919276,no,5,no,no,0,0,0,non-fraudulent
4281086769,621.7571851,1243.51437,no,5,no,no,0,0,0,non-fraudulent
4181730271,204.9287794,1229.572676,no,5,no,no,0,0,0,non-fraudulent
4041889902,491.8025341,983.6050682,no,5,no,no,0,0,0,non-fraudulent
4452090773,370.642495,370.642495,no,5,yes,no,0,0,0,non-fraudulent
4956026020,312.6937942,312.6937942,no,5,no,no,0,0,0,non-fraudulent
6177826828,122.0553965,0,no,5,no,no,0,0,0,non-fraudulent
4971951914,82.14588804,0,no,5,no,no,0,0,0,non-fraudulent
3884787232,968.6067798,52304.76611,no,4,yes,no,0,0,0,fraudulent
5938834165,733.9913263,38167.54897,no,4,yes,no,0,0,0,fraudulent
4937588881,594.8029527,30334.95059,no,4,yes,yes,0,0,0,fraudulent
6412131239,684.2297364,30106.1084,no,4,yes,yes,0,0,0,fraudulent
4421124944,881.3852412,26441.55724,no,4,yes,no,0,0,0,non-fraudulent
5793673119,471.3818806,23569.09403,no,4,yes,yes,0,0,0,fraudulent
3714419514,519.6687893,22345.75794,no,4,yes,no,0,0,0,fraudulent
5080161007,823.2467911,21404.41657,no,4,no,no,0,0,0,non-fraudulent
3847854033,888.4147352,21321.95364,no,4,no,no,0,0,0,non-fraudulent
3413554900,880.9632491,21143.11798,no,4,no,no,0,0,0,non-fraudulent
4182698208,766.8051873,20703.74006,no,4,no,no,0,0,0,non-fraudulent
5310170028,827.5996395,20689.99099,no,4,no,no,0,0,0,non-fraudulent
6104824042,919.3019698,20224.64334,no,4,no,no,0,0,0,non-fraudulent
5591651411,452.309247,18996.98837,no,4,yes,no,0,0,0,fraudulent
5696631575,939.2145426,16905.86177,no,4,no,no,0,0,0,non-fraudulent
4126565206,828.3162433,15738.00862,no,4,no,no,0,0,0,non-fraudulent
4601075426,916.9861934,15588.76529,no,4,no,no,0,0,0,non-fraudulent
4764736078,592.3582367,14808.95592,no,4,yes,yes,0,0,0,fraudulent
6542029045,845.9296725,14380.80443,no,4,no,no,0,0,0,non-fraudulent
4690923132,274.9736712,14298.6309,no,4,yes,yes,0,0,0,fraudulent
3760252470,992.9764068,13901.6697,no,4,no,no,0,0,0,non-fraudulent
5759732320,429.5235318,12456.18242,no,4,no,no,0,0,0,non-fraudulent
6188405933,456.3813634,11865.91545,no,4,yes,yes,0,0,0,fraudulent
4109066561,900.9657918,11712.55529,no,4,no,no,0,0,0,non-fraudulent
3369900897,257.0911668,10283.64667,no,4,yes,no,0,0,0,fraudulent
4176161664,366.934632,9173.3658,no,4,no,no,0,0,0,non-fraudulent
3792474266,997.6217307,8978.595576,no,4,no,no,0,0,0,non-fraudulent
4993462744,597.7680425,8368.752595,no,4,no,no,0,0,0,non-fraudulent
4989248225,240.9497143,8192.290286,no,4,yes,yes,0,0,0,fraudulent
4638430637,341.134629,8187.231096,no,4,no,no,0,0,0,non-fraudulent
4392970432,586.2737467,7621.558707,no,4,no,no,0,0,0,non-fraudulent
5971011586,322.0162755,6762.341786,no,4,no,no,0,0,0,non-fraudulent
3356830106,477.5880271,6686.232379,no,4,yes,no,0,0,0,non-fraudulent
4908464027,192.5188491,5583.046624,no,4,no,no,0,0,0,non-fraudulent
4796001508,121.9231188,4755.001633,no,4,yes,no,0,0,0,fraudulent
6254507303,168.3566743,4208.916858,no,4,no,no,0,0,0,non-fraudulent
6397501503,133.9814527,3751.480676,no,4,no,no,0,0,0,non-fraudulent
4229363879,133.0998451,3593.695818,no,4,no,no,0,0,0,non-fraudulent
4409660001,66.89089521,3143.872075,no,4,yes,yes,0,0,0,fraudulent
6093797384,152.5607714,3051.215428,no,4,yes,no,0,0,0,non-fraudulent
5318188951,341.5525558,2732.420446,no,4,yes,no,0,0,0,non-fraudulent
6129665683,519.0624005,2595.312003,no,4,no,no,0,0,0,non-fraudulent
5216204048,115.7945154,2431.684823,no,4,no,no,0,0,0,non-fraudulent
3965496444,456.4103762,2282.051881,no,4,no,no,0,0,0,non-fraudulent
4949746454,79.12766573,1740.808646,no,4,no,no,0,0,0,non-fraudulent
4183308153,104.5537563,1254.645076,no,4,no,no,0,0,0,non-fraudulent
4269774584,147.6496012,1033.547208,no,4,no,no,0,0,0,non-fraudulent
4621432644,954.1262929,954.1262929,no,4,no,no,0,0,0,non-fraudulent
6043248647,134.1767471,939.2372297,no,4,no,no,0,0,0,non-fraudulent
5771359804,50.83438982,660.8470677,no,4,no,no,0,0,0,non-fraudulent
4261234113,216.9332464,650.7997392,no,4,no,no,0,0,0,non-fraudulent
4182750729,152.9351385,611.740554,no,4,no,no,0,0,0,non-fraudulent
3774763666,84.18846851,589.3192796,no,4,no,no,0,0,0,non-fraudulent
5264128511,7.954238966,294.3068417,no,4,yes,yes,0,0,0,fraudulent
4885071754,45.68842348,182.7536939,no,4,yes,no,0,0,0,non-fraudulent
5942882031,4.356148418,74.05452311,no,4,no,no,0,0,0,non-fraudulent
4805279645,943.4032124,45283.3542,no,3,yes,yes,0,0,0,fraudulent
5180064875,877.3857224,42991.9004,no,3,yes,no,0,0,0,fraudulent
5444358642,690.3779723,41422.67834,no,3,yes,yes,0,0,0,fraudulent
4557040500,679.3220446,40080.00063,no,3,yes,yes,0,0,0,fraudulent
5969094614,922.3986849,37818.34608,no,3,yes,yes,0,0,0,fraudulent
5586273121,858.5143144,36057.6012,no,3,yes,yes,0,0,0,fraudulent
4138506573,787.7379607,32297.25639,no,3,yes,yes,0,0,0,fraudulent
4807459922,994.0300331,27832.84093,no,3,no,no,0,0,0,non-fraudulent
5663085583,460.678046,27640.68276,no,3,yes,no,0,0,0,fraudulent
6199861179,916.0180605,27480.54182,no,3,yes,yes,0,0,0,fraudulent
3505845546,476.8645865,26704.41684,no,3,yes,no,0,0,0,fraudulent
3420560059,938.7780716,26285.786,no,3,yes,no,0,0,0,non-fraudulent
4163803727,971.9442274,24298.60569,no,3,yes,yes,0,0,0,fraudulent
4611206655,876.4432018,23663.96645,no,3,no,no,0,0,0,non-fraudulent
6283975662,908.1458054,23611.79094,no,3,yes,yes,0,0,0,fraudulent
3781821220,795.9126882,20693.72989,no,3,no,no,0,0,0,non-fraudulent
5447895920,799.5778281,19989.4457,no,3,no,no,0,0,0,non-fraudulent
6378428813,687.7898409,17882.53586,no,3,yes,no,0,0,0,fraudulent
4946008159,700.5249062,17513.12266,no,3,no,no,0,0,0,non-fraudulent
5593096366,743.86216,16364.96752,no,3,yes,no,0,0,0,non-fraudulent
4060519274,681.4080106,16353.79225,no,3,no,no,0,0,0,non-fraudulent
3518236039,885.7841967,15058.33134,no,3,yes,no,0,0,0,non-fraudulent
6586603651,832.1517711,14978.73188,no,3,yes,no,0,0,0,non-fraudulent
5235580276,348.1773237,14623.4476,no,3,yes,no,0,0,0,fraudulent
4818817622,482.1464634,13500.10098,no,3,no,no,0,0,0,non-fraudulent
4036426557,393.7053746,11811.16124,no,3,yes,yes,0,0,0,fraudulent
4222264603,534.5470786,11760.03573,no,3,no,no,0,0,0,non-fraudulent
3406168428,587.8233202,11756.4664,no,3,yes,no,0,0,0,non-fraudulent
5690777846,204.9659578,11273.12768,no,3,yes,no,0,0,0,fraudulent
6098642992,395.8771081,11084.55903,no,3,no,no,0,0,0,non-fraudulent
5484246757,688.0657549,11009.05208,no,3,no,no,0,0,0,non-fraudulent
3505803066,413.8841481,9933.219554,no,3,no,no,0,0,0,non-fraudulent
3798022882,519.2845487,9347.121877,no,3,no,no,0,0,0,non-fraudulent
3396727901,575.8866276,9214.186042,no,3,no,no,0,0,0,non-fraudulent
3516508833,350.1571551,9104.086033,no,3,no,no,0,0,0,non-fraudulent
4831718508,464.5028606,8825.554351,no,3,yes,no,0,0,0,non-fraudulent
6544536383,872.0660534,8720.660534,no,3,no,no,0,0,0,non-fraudulent
4689781016,282.7331153,8481.993459,no,3,no,no,0,0,0,non-fraudulent
4228693102,297.7885827,8338.080316,no,3,no,no,0,0,0,non-fraudulent
4344524503,799.0564256,7990.564256,no,3,no,no,0,0,0,non-fraudulent
3553702381,599.6688385,7795.694901,no,3,no,no,0,0,0,non-fraudulent
6207235196,443.2946942,7536.009801,no,3,no,no,0,0,0,non-fraudulent
6040399931,819.9480623,6559.584498,no,3,no,no,0,0,0,non-fraudulent
5639232781,137.1661614,5898.14494,no,3,yes,yes,0,0,0,fraudulent
6369378335,973.012854,5838.077124,no,3,no,no,0,0,0,non-fraudulent
5439257054,811.7488421,5682.241895,no,3,yes,no,0,0,0,non-fraudulent
5690863794,565.8359422,5658.359422,no,3,no,no,0,0,0,non-fraudulent
5276862350,328.0947104,5577.610077,no,3,no,no,0,0,0,non-fraudulent
3584372064,207.3242988,5183.10747,no,3,no,no,0,0,0,non-fraudulent
5138548962,184.4056494,4610.141235,no,3,no,no,0,0,0,non-fraudulent
5942636468,224.0124751,4480.249502,no,3,yes,no,0,0,0,non-fraudulent
6242909401,741.8511633,4451.10698,no,3,no,no,0,0,0,non-fraudulent
5915155740,199.4412882,4387.70834,no,3,no,no,0,0,0,non-fraudulent
4050851402,147.3741469,3831.727819,no,3,no,no,0,0,0,non-fraudulent
5882947485,209.6078722,3353.725955,no,3,no,no,0,0,0,non-fraudulent
4625417833,146.1566779,3215.446914,no,3,no,no,0,0,0,non-fraudulent
4661693729,168.9515399,3041.127718,no,3,no,no,0,0,0,non-fraudulent
3929585791,149.0483188,2682.869738,no,3,no,no,0,0,0,non-fraudulent
6063299497,317.4425735,2539.540588,no,3,yes,no,0,0,0,non-fraudulent
5494351979,58.28018867,1573.565094,no,3,no,no,0,0,0,non-fraudulent
6297222861,196.9789907,1378.852935,no,3,no,no,0,0,0,non-fraudulent
5082436769,268.1435798,1340.717899,no,3,yes,no,0,0,0,non-fraudulent
4157473725,476.9598185,953.919637,no,3,no,no,0,0,0,non-fraudulent
4351013109,25.94673767,778.4021301,no,3,yes,yes,0,0,0,fraudulent
5341905737,101.2866854,506.433427,no,3,no,no,0,0,0,non-fraudulent
3394443999,139.5080885,418.5242655,no,3,no,no,0,0,0,non-fraudulent
4772667475,7.409143184,274.1382978,no,3,yes,yes,0,0,0,fraudulent
5055183987,902.0298855,0,no,3,yes,no,0,0,0,non-fraudulent
4461750360,69.92193292,0,no,3,no,no,0,0,0,non-fraudulent
4536078157,987.0255318,50338.30212,no,2,yes,yes,0,0,0,fraudulent
5120397575,980.8272044,50022.18742,no,2,yes,yes,0,0,0,fraudulent
4431147517,787.7381474,44113.33625,no,2,yes,yes,0,0,0,fraudulent
4727426967,719.8422034,37431.79458,no,2,yes,yes,0,0,0,fraudulent
4177712289,912.5499676,37414.54867,no,2,yes,yes,0,0,0,fraudulent
5520132673,978.7182792,37191.29461,no,2,yes,no,0,0,0,fraudulent
4879626708,591.3877421,31343.55033,no,2,yes,yes,0,0,0,fraudulent
4906320707,858.5601081,30908.16389,no,2,yes,yes,0,0,0,fraudulent
4873110740,545.4334446,29453.40601,no,2,yes,yes,0,0,0,fraudulent
6196064718,793.550405,27774.26418,no,2,yes,yes,0,0,0,fraudulent
6321557899,715.1170832,24313.98083,no,2,yes,yes,0,0,0,fraudulent
4014500966,912.3725339,23721.68588,no,2,no,no,0,0,0,non-fraudulent
3674935143,833.3532805,23333.89185,no,2,yes,no,0,0,0,non-fraudulent
3506126990,563.054548,23085.23647,no,2,yes,no,0,0,0,fraudulent
6353758451,977.0358384,22471.82428,no,2,no,no,0,0,0,non-fraudulent
3862020693,865.5540299,20773.29672,no,2,no,no,0,0,0,non-fraudulent
4103662280,742.4557002,19303.84821,no,2,yes,no,0,0,0,non-fraudulent
4554445412,932.1832698,17711.48213,no,2,yes,no,0,0,0,non-fraudulent
6043277279,690.7039436,17267.59859,no,2,yes,no,0,0,0,non-fraudulent
4760317530,729.1186295,16769.72848,no,2,no,no,0,0,0,non-fraudulent
3858398119,474.0885428,16593.099,no,2,yes,yes,0,0,0,fraudulent
5671132124,317.468299,15555.94665,no,2,yes,no,0,0,0,fraudulent
4456899824,383.3426919,14950.36498,no,2,yes,yes,0,0,0,fraudulent
6303969872,782.9070716,14092.32729,no,2,no,no,0,0,0,non-fraudulent
5163167874,966.2781758,13527.89446,no,2,no,no,0,0,0,non-fraudulent
4498046485,841.6161207,13465.85793,no,2,no,no,0,0,0,non-fraudulent
5614251437,817.7718277,11448.80559,no,2,no,no,0,0,0,non-fraudulent
3626875653,954.2404197,10496.64462,no,2,no,no,0,0,0,non-fraudulent
3564918618,253.6174611,9891.080983,no,2,yes,yes,0,0,0,fraudulent
4419624728,380.3321872,9508.30468,no,2,no,no,0,0,0,non-fraudulent
3896030736,812.1777179,8933.954897,no,2,no,no,0,0,0,non-fraudulent
6639733742,551.2853551,8820.565682,no,2,no,no,0,0,0,non-fraudulent
6633884878,263.4791392,8694.811594,no,2,yes,yes,0,0,0,fraudulent
5760152287,147.5242383,8261.357345,no,2,yes,yes,0,0,0,fraudulent
4718054543,546.8133117,7655.386364,no,2,no,no,0,0,0,non-fraudulent
6664866404,277.7468239,7499.164245,no,2,no,no,0,0,0,non-fraudulent
6404902424,257.8205522,7476.796014,no,2,no,no,0,0,0,non-fraudulent
4932505586,767.7316802,6909.585122,no,2,no,no,0,0,0,non-fraudulent
3775377628,412.6405528,6602.248845,no,2,no,no,0,0,0,non-fraudulent
4707228129,883.1437529,6182.00627,no,2,no,no,0,0,0,non-fraudulent
4121776983,960.4323617,5762.59417,no,2,no,no,0,0,0,non-fraudulent
3483626412,111.3750711,5680.128626,no,2,yes,no,0,0,0,fraudulent
5908810613,203.8653551,5504.364588,no,2,no,no,0,0,0,non-fraudulent
6438861040,532.7364438,5327.364438,no,2,no,no,0,0,0,non-fraudulent
3694077083,309.0951308,4945.522093,no,2,yes,no,0,0,0,non-fraudulent
5901943967,934.7738683,4673.869342,no,2,no,no,0,0,0,non-fraudulent
5229597344,208.1895428,4580.169942,no,2,no,no,0,0,0,non-fraudulent
3483773246,502.8393651,4525.554286,no,2,no,no,0,0,0,non-fraudulent
6004190840,887.9850255,4439.925128,no,2,yes,no,0,0,0,non-fraudulent
3490791034,276.7648962,4428.238339,no,2,no,no,0,0,0,non-fraudulent
5024747296,142.4026221,4272.078663,no,2,yes,no,0,0,0,non-fraudulent
5320478505,251.89418,2770.83598,no,2,yes,no,0,0,0,non-fraudulent
3401072583,893.6900118,2681.070035,no,2,no,no,0,0,0,non-fraudulent
4333312598,858.09757,2574.29271,no,2,no,no,0,0,0,non-fraudulent
4943769634,128.1284867,2434.441247,no,2,no,no,0,0,0,non-fraudulent
3160041996,185.5,2411.5,yes,2,no,no,0,0,0,non-fraudulent
4319062040,72.06625152,1945.788791,no,2,no,no,0,0,0,non-fraudulent
3925045990,102.7535061,1746.809604,no,2,no,no,0,0,0,non-fraudulent
5223508706,203.5552844,1628.442275,no,2,no,no,0,0,0,non-fraudulent
4870378479,761.1493782,1522.298756,no,2,no,no,0,0,0,non-fraudulent
4590779061,107.9317122,1079.317122,no,2,no,no,0,0,0,non-fraudulent
5016572043,171.5236198,1029.141719,no,2,no,no,0,0,0,non-fraudulent
